initial_test_tool,initial_test_generation_time,project,bug_id,test_id,boosting_time,bug_detection,mode
ES,30,Closure,79,3,60,no,-
ES,30,Closure,79,4,60,no,-
ES,30,Closure,80,0,60,no,-
ES,30,Closure,80,1,60,no,-
ES,30,Closure,80,2,60,no,-
ES,30,Closure,80,3,60,no,-
ES,30,Closure,80,4,60,no,-
ES,30,Closure,81,0,60,no,-
ES,30,Closure,81,1,60,no,-
ES,30,Closure,81,2,60,no,-
ES,30,Closure,81,3,60,no,-
ES,30,Closure,81,4,60,no,-
ES,30,Closure,82,0,60,yes,seq-p
ES,30,Closure,82,1,60,no,-
ES,30,Closure,82,2,60,no,-
ES,30,Closure,82,3,60,yes,seq-p
ES,30,Closure,82,4,60,no,-
ES,30,Closure,83,0,60,no,-
ES,30,Closure,83,1,60,no,-
ES,30,Closure,83,2,60,no,-
ES,30,Closure,83,3,60,no,-
ES,30,Closure,83,4,60,no,-
ES,30,Closure,84,0,60,no,-
ES,30,Closure,84,1,60,no,-
ES,30,Closure,84,2,60,no,-
ES,30,Closure,84,3,60,no,-
ES,30,Closure,84,4,60,no,-
ES,30,Closure,85,0,60,no,-
ES,30,Closure,85,1,60,no,-
ES,30,Closure,85,2,60,no,-
ES,30,Closure,85,3,60,no,-
ES,30,Closure,85,4,60,no,-
ES,30,Closure,86,0,60,no,-
ES,30,Closure,86,1,60,no,-
ES,30,Closure,86,2,60,no,-
ES,30,Closure,86,3,60,no,-
ES,30,Closure,86,4,60,no,-
ES,30,Closure,87,0,60,no,-
ES,30,Closure,87,1,60,no,-
ES,30,Closure,87,2,60,no,-
ES,30,Closure,87,3,60,no,-
ES,30,Closure,87,4,60,no,-
ES,30,Closure,88,0,60,no,-
ES,30,Closure,88,1,60,no,-
ES,30,Closure,88,2,60,no,-
ES,30,Closure,88,3,60,no,-
ES,30,Closure,88,4,60,no,-
ES,30,Closure,89,0,60,no,-
ES,30,Closure,89,1,60,no,-
ES,30,Closure,89,2,60,no,-
ES,30,Closure,89,3,60,no,-
ES,30,Closure,89,4,60,no,-
ES,30,Closure,90,0,60,no,-
ES,30,Closure,90,1,60,no,-
ES,30,Closure,90,2,60,no,-
ES,30,Closure,90,3,60,no,-
ES,30,Closure,90,4,60,no,-
ES,30,Closure,91,0,60,no,-
ES,30,Closure,91,1,60,no,-
ES,30,Closure,91,2,60,no,-
ES,30,Closure,91,3,60,no,-
ES,30,Closure,91,4,60,no,-
ES,30,Closure,92,0,60,no,-
ES,30,Closure,92,1,60,no,-
ES,30,Closure,92,2,60,no,-
ES,30,Closure,92,3,60,no,-
ES,30,Closure,92,4,60,no,-
ES,30,Closure,94,0,60,no,-
ES,30,Closure,94,1,60,no,-
ES,30,Closure,94,2,60,no,-
ES,30,Closure,94,3,60,no,-
ES,30,Closure,94,4,60,no,-
ES,30,Closure,95,0,60,no,-
ES,30,Closure,95,1,60,no,-
ES,30,Closure,95,2,60,no,-
ES,30,Closure,95,3,60,no,-
ES,30,Closure,95,4,60,no,-
ES,30,Closure,96,0,60,no,-
ES,30,Closure,96,1,60,no,-
ES,30,Closure,96,2,60,no,-
ES,30,Closure,96,3,60,no,-
ES,30,Closure,96,4,60,no,-
ES,30,Closure,97,0,60,no,-
ES,30,Closure,97,1,60,no,-
ES,30,Closure,97,2,60,no,-
ES,30,Closure,97,3,60,no,-
ES,30,Closure,97,4,60,no,-
ES,30,Closure,98,0,60,no,-
ES,30,Closure,98,1,60,no,-
ES,30,Closure,98,2,60,no,-
ES,30,Closure,98,3,60,no,-
ES,30,Closure,98,4,60,no,-
ES,30,Closure,99,0,60,no,-
ES,30,Closure,99,1,60,no,-
ES,30,Closure,99,2,60,no,-
ES,30,Closure,99,3,60,no,-
ES,30,Closure,99,4,60,no,-
ES,30,Closure,100,0,60,no,-
ES,30,Closure,100,1,60,no,-
ES,30,Closure,100,2,60,no,-
ES,30,Closure,100,3,60,no,-
ES,30,Closure,100,4,60,no,-
ES,30,Closure,101,0,60,no,-
ES,30,Closure,101,1,60,no,-
ES,30,Closure,101,2,60,no,-
ES,30,Closure,101,3,60,no,-
ES,30,Closure,101,4,60,no,-
ES,30,Closure,102,0,60,no,-
ES,30,Closure,102,1,60,no,-
ES,30,Closure,102,2,60,no,-
ES,30,Closure,102,3,60,no,-
ES,30,Closure,102,4,60,no,-
ES,30,Closure,103,0,60,no,-
ES,30,Closure,103,1,60,no,-
ES,30,Closure,103,2,60,no,-
ES,30,Closure,103,3,60,no,-
ES,30,Closure,103,4,60,no,-
ES,30,Closure,104,0,60,no,-
ES,30,Closure,104,1,60,no,-
ES,30,Closure,104,2,60,no,-
ES,30,Closure,104,3,60,no,-
ES,30,Closure,104,4,60,no,-
ES,30,Closure,105,0,60,no,-
ES,30,Closure,105,1,60,no,-
ES,30,Closure,105,2,60,no,-
ES,30,Closure,105,3,60,no,-
ES,30,Closure,105,4,60,no,-
ES,30,Closure,106,0,60,no,-
ES,30,Closure,106,1,60,no,-
ES,30,Closure,106,2,60,no,-
ES,30,Closure,106,3,60,no,-
ES,30,Closure,106,4,60,no,-
ES,30,Closure,107,0,60,no,-
ES,30,Closure,107,1,60,no,-
ES,30,Closure,107,2,60,no,-
ES,30,Closure,107,3,60,no,-
ES,30,Closure,107,4,60,no,-
ES,30,Closure,108,0,60,no,-
ES,30,Closure,108,1,60,no,-
ES,30,Closure,108,2,60,no,-
ES,30,Closure,108,3,60,no,-
ES,30,Closure,108,4,60,no,-
ES,30,Closure,109,0,60,no,-
ES,30,Closure,109,1,60,no,-
ES,30,Closure,109,2,60,no,-
ES,30,Closure,109,3,60,no,-
ES,30,Closure,109,4,60,no,-
ES,30,Closure,110,0,60,no,-
ES,30,Closure,110,1,60,no,-
ES,30,Closure,110,2,60,no,-
ES,30,Closure,110,3,60,no,-
ES,30,Closure,110,4,60,no,-
ES,30,Closure,111,0,60,no,-
ES,30,Closure,111,1,60,no,-
ES,30,Closure,111,2,60,no,-
ES,30,Closure,111,3,60,no,-
ES,30,Closure,111,4,60,no,-
ES,30,Closure,112,0,60,no,-
ES,30,Closure,112,1,60,no,-
ES,30,Closure,112,2,60,no,-
ES,30,Closure,112,3,60,no,-
ES,30,Closure,112,4,60,no,-
ES,30,Closure,113,0,60,no,-
ES,30,Closure,113,1,60,no,-
ES,30,Closure,113,2,60,no,-
ES,30,Closure,113,3,60,no,-
ES,30,Closure,113,4,60,no,-
ES,30,Closure,114,0,60,no,-
ES,30,Closure,114,1,60,no,-
ES,30,Closure,114,2,60,no,-
ES,30,Closure,114,3,60,no,-
ES,30,Closure,114,4,60,no,-
ES,30,Closure,115,0,60,no,-
ES,30,Closure,115,1,60,no,-
ES,30,Closure,115,2,60,no,-
ES,30,Closure,115,3,60,no,-
ES,30,Closure,115,4,60,no,-
ES,30,Closure,116,0,60,no,-
ES,30,Closure,116,1,60,no,-
ES,30,Closure,116,2,60,no,-
ES,30,Closure,116,3,60,no,-
ES,30,Closure,116,4,60,no,-
ES,30,Closure,117,0,60,no,-
ES,30,Closure,117,1,60,no,-
ES,30,Closure,117,2,60,no,-
ES,30,Closure,117,3,60,no,-
ES,30,Closure,117,4,60,no,-
ES,30,Closure,118,0,60,no,-
ES,30,Closure,118,1,60,no,-
ES,30,Closure,118,2,60,no,-
ES,30,Closure,118,3,60,no,-
ES,30,Closure,118,4,60,no,-
ES,30,Closure,119,0,60,no,-
ES,30,Closure,119,1,60,no,-
ES,30,Closure,119,2,60,no,-
ES,30,Closure,119,3,60,no,-
ES,30,Closure,119,4,60,no,-
ES,30,Closure,120,0,60,no,-
ES,30,Closure,120,1,60,no,-
ES,30,Closure,120,2,60,no,-
ES,30,Closure,120,3,60,no,-
ES,30,Closure,120,4,60,no,-
ES,30,Closure,121,0,60,no,-
ES,30,Closure,121,1,60,no,-
ES,30,Closure,121,2,60,no,-
ES,30,Closure,121,3,60,no,-
ES,30,Closure,121,4,60,no,-
ES,30,Closure,122,0,60,no,-
ES,30,Closure,122,1,60,no,-
ES,30,Closure,122,2,60,no,-
ES,30,Closure,122,3,60,no,-
ES,30,Closure,122,4,60,no,-
ES,30,Closure,123,0,60,no,-
ES,30,Closure,123,1,60,no,-
ES,30,Closure,123,2,60,no,-
ES,30,Closure,123,3,60,no,-
ES,30,Closure,123,4,60,no,-
ES,30,Closure,124,0,60,no,-
ES,30,Closure,124,1,60,no,-
ES,30,Closure,124,2,60,no,-
ES,30,Closure,124,3,60,no,-
ES,30,Closure,124,4,60,no,-
ES,30,Closure,125,0,60,no,-
ES,30,Closure,125,1,60,no,-
ES,30,Closure,125,2,60,no,-
ES,30,Closure,125,3,60,no,-
ES,30,Closure,125,4,60,no,-
ES,30,Closure,126,0,60,no,-
ES,30,Closure,126,1,60,no,-
ES,30,Closure,126,2,60,no,-
ES,30,Closure,126,3,60,no,-
ES,30,Closure,126,4,60,no,-
ES,30,Closure,127,0,60,no,-
ES,30,Closure,127,1,60,no,-
ES,30,Closure,127,2,60,no,-
ES,30,Closure,127,3,60,no,-
ES,30,Closure,127,4,60,no,-
ES,30,Closure,128,0,60,no,-
ES,30,Closure,128,1,60,no,-
ES,30,Closure,128,2,60,no,-
ES,30,Closure,128,3,60,no,-
ES,30,Closure,128,4,60,no,-
ES,30,Closure,129,0,60,yes,seq-p
ES,30,Closure,129,1,60,no,-
ES,30,Closure,129,2,60,no,-
ES,30,Closure,129,3,60,no,-
ES,30,Closure,129,4,60,no,-
ES,30,Closure,130,0,60,no,-
ES,30,Closure,130,1,60,no,-
ES,30,Closure,130,2,60,no,-
ES,30,Closure,130,3,60,no,-
ES,30,Closure,130,4,60,no,-
ES,30,Closure,131,0,60,no,-
ES,30,Closure,131,1,60,no,-
ES,30,Closure,131,2,60,yes,seq-p
ES,30,Closure,131,3,60,no,-
ES,30,Closure,131,4,60,no,-
ES,30,Closure,132,0,60,no,-
ES,30,Closure,132,1,60,no,-
ES,30,Closure,132,2,60,no,-
ES,30,Closure,132,3,60,no,-
ES,30,Closure,132,4,60,no,-
ES,30,Closure,133,0,60,no,-
ES,30,Closure,133,1,60,no,-
ES,30,Closure,133,2,60,no,-
ES,30,Closure,133,3,60,no,-
ES,30,Closure,133,4,60,no,-
ES,30,Closure,134,0,60,no,-
ES,30,Closure,134,1,60,no,-
ES,30,Closure,134,2,60,no,-
ES,30,Closure,134,3,60,no,-
ES,30,Closure,134,4,60,no,-
ES,30,Closure,135,0,60,no,-
ES,30,Closure,135,1,60,no,-
ES,30,Closure,135,2,60,no,-
ES,30,Closure,135,3,60,no,-
ES,30,Closure,135,4,60,no,-
ES,30,Closure,136,0,60,no,-
ES,30,Closure,136,1,60,no,-
ES,30,Closure,136,2,60,no,-
ES,30,Closure,136,3,60,no,-
ES,30,Closure,136,4,60,no,-
ES,30,Closure,137,0,60,no,-
ES,30,Closure,137,1,60,no,-
ES,30,Closure,137,2,60,no,-
ES,30,Closure,137,3,60,no,-
ES,30,Closure,137,4,60,no,-
ES,30,Closure,138,0,60,no,-
ES,30,Closure,138,1,60,no,-
ES,30,Closure,138,2,60,no,-
ES,30,Closure,138,3,60,no,-
ES,30,Closure,138,4,60,no,-
ES,30,Closure,139,0,60,no,-
ES,30,Closure,139,1,60,no,-
ES,30,Closure,139,2,60,no,-
ES,30,Closure,139,3,60,no,-
ES,30,Closure,139,4,60,no,-
ES,30,Closure,140,0,60,no,-
ES,30,Closure,140,1,60,no,-
ES,30,Closure,140,2,60,no,-
ES,30,Closure,140,3,60,no,-
ES,30,Closure,140,4,60,no,-
ES,30,Closure,141,0,60,no,-
ES,30,Closure,141,1,60,no,-
ES,30,Closure,141,2,60,no,-
ES,30,Closure,141,3,60,no,-
ES,30,Closure,141,4,60,no,-
ES,30,Closure,142,0,60,no,-
ES,30,Closure,142,1,60,no,-
ES,30,Closure,142,2,60,no,-
ES,30,Closure,142,3,60,no,-
ES,30,Closure,142,4,60,no,-
ES,30,Closure,143,0,60,no,-
ES,30,Closure,143,1,60,no,-
ES,30,Closure,143,2,60,no,-
ES,30,Closure,143,3,60,no,-
ES,30,Closure,143,4,60,no,-
ES,30,Closure,144,0,60,no,-
ES,30,Closure,144,1,60,no,-
ES,30,Closure,144,2,60,no,-
ES,30,Closure,144,3,60,no,-
ES,30,Closure,144,4,60,no,-
ES,30,Closure,145,0,60,no,-
ES,30,Closure,145,1,60,no,-
ES,30,Closure,145,2,60,no,-
ES,30,Closure,145,3,60,no,-
ES,30,Closure,145,4,60,no,-
ES,30,Closure,146,0,60,no,-
ES,30,Closure,146,1,60,no,-
ES,30,Closure,146,2,60,no,-
ES,30,Closure,146,3,60,no,-
ES,30,Closure,146,4,60,no,-
ES,30,Closure,147,0,60,no,-
ES,30,Closure,147,1,60,no,-
ES,30,Closure,147,2,60,no,-
ES,30,Closure,147,3,60,no,-
ES,30,Closure,147,4,60,no,-
ES,30,Closure,148,0,60,no,-
ES,30,Closure,148,1,60,no,-
ES,30,Closure,148,2,60,no,-
ES,30,Closure,148,3,60,no,-
ES,30,Closure,148,4,60,no,-
ES,30,Closure,149,0,60,no,-
ES,30,Closure,149,1,60,no,-
ES,30,Closure,149,2,60,no,-
ES,30,Closure,149,3,60,no,-
ES,30,Closure,149,4,60,no,-
ES,30,Closure,150,0,60,no,-
ES,30,Closure,150,1,60,no,-
ES,30,Closure,150,2,60,no,-
ES,30,Closure,150,3,60,no,-
ES,30,Closure,150,4,60,no,-
ES,30,Closure,151,0,60,no,-
ES,30,Closure,151,1,60,no,-
ES,30,Closure,151,2,60,no,-
ES,30,Closure,151,3,60,no,-
ES,30,Closure,151,4,60,no,-
ES,30,Closure,152,0,60,no,-
ES,30,Closure,152,1,60,no,-
ES,30,Closure,152,2,60,no,-
ES,30,Closure,152,3,60,no,-
ES,30,Closure,152,4,60,no,-
ES,30,Closure,153,0,60,no,-
ES,30,Closure,153,1,60,no,-
ES,30,Closure,153,2,60,no,-
ES,30,Closure,153,3,60,no,-
ES,30,Closure,153,4,60,no,-
ES,30,Closure,154,0,60,no,-
ES,30,Closure,154,1,60,no,-
ES,30,Closure,154,2,60,no,-
ES,30,Closure,154,3,60,no,-
ES,30,Closure,154,4,60,no,-
ES,30,Closure,155,0,60,no,-
ES,30,Closure,155,1,60,yes,both
ES,30,Closure,155,2,60,yes,both
ES,30,Closure,155,3,60,yes,both
ES,30,Closure,155,4,60,yes,both
ES,30,Closure,156,0,60,no,-
ES,30,Closure,156,1,60,no,-
ES,30,Closure,156,2,60,no,-
ES,30,Closure,156,3,60,no,-
ES,30,Closure,156,4,60,no,-
ES,30,Closure,157,0,60,yes,both
ES,30,Closure,157,1,60,yes,both
ES,30,Closure,157,2,60,yes,both
ES,30,Closure,157,3,60,yes,both
ES,30,Closure,157,4,60,yes,both
ES,30,Closure,158,0,60,yes,seq-p
ES,30,Closure,158,1,60,yes,both
ES,30,Closure,158,2,60,yes,both
ES,30,Closure,158,3,60,no,-
ES,30,Closure,158,4,60,no,-
ES,30,Closure,159,0,60,no,-
ES,30,Closure,159,1,60,no,-
ES,30,Closure,159,2,60,no,-
ES,30,Closure,159,3,60,no,-
ES,30,Closure,159,4,60,no,-
ES,30,Closure,160,0,60,no,-
ES,30,Closure,160,1,60,no,-
ES,30,Closure,160,2,60,no,-
ES,30,Closure,160,3,60,no,-
ES,30,Closure,160,4,60,no,-
ES,30,Closure,161,0,60,no,-
ES,30,Closure,161,1,60,no,-
ES,30,Closure,161,2,60,no,-
ES,30,Closure,161,3,60,no,-
ES,30,Closure,161,4,60,no,-
ES,30,Closure,162,0,60,no,-
ES,30,Closure,162,1,60,no,-
ES,30,Closure,162,2,60,no,-
ES,30,Closure,162,3,60,no,-
ES,30,Closure,162,4,60,no,-
ES,30,Closure,163,0,60,yes,both
ES,30,Closure,163,1,60,yes,both
ES,30,Closure,163,2,60,yes,both
ES,30,Closure,163,3,60,yes,both
ES,30,Closure,163,4,60,yes,both
ES,30,Closure,164,0,60,no,-
ES,30,Closure,164,1,60,no,-
ES,30,Closure,164,2,60,yes,seq-p
ES,30,Closure,164,3,60,yes,seq-p
ES,30,Closure,164,4,60,no,-
ES,30,Closure,165,0,60,yes,both
ES,30,Closure,165,1,60,yes,both
ES,30,Closure,165,2,60,yes,both
ES,30,Closure,165,3,60,yes,both
ES,30,Closure,165,4,60,yes,both
ES,30,Closure,166,0,60,no,-
ES,30,Closure,166,1,60,no,-
ES,30,Closure,166,2,60,no,-
ES,30,Closure,166,3,60,no,-
ES,30,Closure,166,4,60,no,-
ES,30,Closure,167,0,60,no,-
ES,30,Closure,167,1,60,no,-
ES,30,Closure,167,2,60,no,-
ES,30,Closure,167,3,60,no,-
ES,30,Closure,167,4,60,no,-
ES,30,Closure,168,0,60,no,-
ES,30,Closure,168,1,60,no,-
ES,30,Closure,168,2,60,no,-
ES,30,Closure,168,3,60,no,-
ES,30,Closure,168,4,60,no,-
ES,30,Closure,169,0,60,yes,seq-p
ES,30,Closure,169,1,60,yes,seq-p
ES,30,Closure,169,2,60,yes,both
ES,30,Closure,169,3,60,yes,seq-p
ES,30,Closure,169,4,60,yes,both
ES,30,Closure,170,0,60,no,-
ES,30,Closure,170,1,60,no,-
ES,30,Closure,170,2,60,no,-
ES,30,Closure,170,3,60,no,-
ES,30,Closure,170,4,60,no,-
ES,30,Closure,171,0,60,no,-
ES,30,Closure,171,1,60,no,-
ES,30,Closure,171,2,60,no,-
ES,30,Closure,171,3,60,no,-
ES,30,Closure,171,4,60,no,-
ES,30,Closure,172,0,60,no,-
ES,30,Closure,172,1,60,no,-
ES,30,Closure,172,2,60,no,-
ES,30,Closure,172,3,60,no,-
ES,30,Closure,172,4,60,no,-
ES,30,Closure,173,0,60,no,-
ES,30,Closure,173,1,60,yes,seq-p
ES,30,Closure,173,2,60,no,-
ES,30,Closure,173,3,60,yes,seq-p
ES,30,Closure,173,4,60,no,-
ES,30,Closure,174,0,60,no,-
ES,30,Closure,174,1,60,no,-
ES,30,Closure,174,2,60,no,-
ES,30,Closure,174,3,60,no,-
ES,30,Closure,174,4,60,no,-
ES,30,Closure,175,0,60,no,-
ES,30,Closure,175,1,60,no,-
ES,30,Closure,175,2,60,no,-
ES,30,Closure,175,3,60,no,-
ES,30,Closure,175,4,60,no,-
ES,30,Closure,176,0,60,no,-
ES,30,Closure,176,1,60,no,-
ES,30,Closure,176,2,60,no,-
ES,30,Closure,176,3,60,no,-
ES,30,Closure,176,4,60,no,-
ES,30,Codec,1,0,60,no,-
ES,30,Codec,1,1,60,no,-
ES,30,Codec,1,2,60,no,-
ES,30,Codec,1,3,60,no,-
ES,30,Codec,1,4,60,no,-
ES,30,Codec,2,0,60,no,-
ES,30,Codec,2,1,60,no,-
ES,30,Codec,2,2,60,no,-
ES,30,Codec,2,3,60,no,-
ES,30,Codec,2,4,60,no,-
ES,30,Codec,3,0,60,no,-
ES,30,Codec,3,1,60,no,-
ES,30,Codec,3,2,60,no,-
ES,30,Codec,3,3,60,no,-
ES,30,Codec,3,4,60,no,-
ES,30,Codec,4,0,60,no,-
ES,30,Codec,4,1,60,no,-
ES,30,Codec,4,2,60,no,-
ES,30,Codec,4,3,60,no,-
ES,30,Codec,4,4,60,no,-
ES,30,Codec,5,0,60,no,-
ES,30,Codec,5,1,60,no,-
ES,30,Codec,5,2,60,no,-
ES,30,Codec,5,3,60,no,-
ES,30,Codec,5,4,60,no,-
ES,30,Codec,6,0,60,yes,seq-p
ES,30,Codec,6,1,60,yes,seq-p
ES,30,Codec,6,2,60,no,-
ES,30,Codec,6,3,60,no,-
ES,30,Codec,6,4,60,yes,seq-p
ES,30,Codec,7,0,60,no,-
ES,30,Codec,7,1,60,no,-
ES,30,Codec,7,2,60,no,-
ES,30,Codec,7,3,60,no,-
ES,30,Codec,7,4,60,no,-
ES,30,Codec,8,0,60,no,-
ES,30,Codec,8,1,60,no,-
ES,30,Codec,8,2,60,no,-
ES,30,Codec,8,3,60,no,-
ES,30,Codec,8,4,60,no,-
ES,30,Codec,9,0,60,no,-
ES,30,Codec,9,1,60,no,-
ES,30,Codec,9,2,60,no,-
ES,30,Codec,9,3,60,yes,seq-p
ES,30,Codec,9,4,60,no,-
ES,30,Codec,10,0,60,no,-
ES,30,Codec,10,1,60,no,-
ES,30,Codec,10,2,60,no,-
ES,30,Codec,10,3,60,no,-
ES,30,Codec,10,4,60,no,-
ES,30,Codec,11,0,60,yes,seq-p
ES,30,Codec,11,1,60,no,-
ES,30,Codec,11,2,60,yes,seq-p
ES,30,Codec,11,3,60,no,-
ES,30,Codec,11,4,60,yes,both
ES,30,Codec,12,0,60,yes,both
ES,30,Codec,12,1,60,yes,both
ES,30,Codec,12,2,60,yes,both
ES,30,Codec,12,3,60,yes,both
ES,30,Codec,12,4,60,yes,both
ES,30,Codec,13,0,60,yes,both
ES,30,Codec,13,1,60,yes,both
ES,30,Codec,13,2,60,yes,both
ES,30,Codec,13,3,60,yes,both
ES,30,Codec,13,4,60,yes,both
ES,30,Codec,14,0,60,no,-
ES,30,Codec,14,1,60,no,-
ES,30,Codec,14,2,60,no,-
ES,30,Codec,14,3,60,no,-
ES,30,Codec,14,4,60,no,-
ES,30,Codec,15,0,60,no,-
ES,30,Codec,15,1,60,yes,seq-p
ES,30,Codec,15,2,60,no,-
ES,30,Codec,15,3,60,yes,seq-p
ES,30,Codec,15,4,60,no,-
ES,30,Codec,16,0,60,no,-
ES,30,Codec,16,1,60,no,-
ES,30,Codec,16,2,60,no,-
ES,30,Codec,16,3,60,no,-
ES,30,Codec,16,4,60,no,-
ES,30,Codec,17,0,60,yes,seq-p
ES,30,Codec,17,1,60,yes,both
ES,30,Codec,17,2,60,yes,seq-p
ES,30,Codec,17,3,60,yes,seq-p
ES,30,Codec,17,4,60,yes,both
ES,30,Codec,18,0,60,yes,seq-p
ES,30,Codec,18,1,60,yes,seq-p
ES,30,Codec,18,2,60,yes,seq-p
ES,30,Codec,18,3,60,yes,seq-p
ES,30,Codec,18,4,60,yes,seq-p
ES,30,Collections,25,0,60,no,-
ES,30,Collections,25,1,60,no,-
ES,30,Collections,25,2,60,no,-
ES,30,Collections,25,3,60,no,-
ES,30,Collections,25,4,60,no,-
ES,30,Collections,26,0,60,yes,both
ES,30,Collections,26,1,60,yes,both
ES,30,Collections,26,2,60,yes,both
ES,30,Collections,26,3,60,yes,both
ES,30,Collections,26,4,60,yes,both
ES,30,Collections,27,0,60,no,-
ES,30,Collections,27,1,60,no,-
ES,30,Collections,27,2,60,no,-
ES,30,Collections,27,3,60,no,-
ES,30,Collections,27,4,60,no,-
ES,30,Collections,28,0,60,no,-
ES,30,Collections,28,1,60,no,-
ES,30,Collections,28,2,60,no,-
ES,30,Collections,28,3,60,no,-
ES,30,Collections,28,4,60,no,-
ES,30,Compress,1,0,60,no,-
ES,30,Compress,1,1,60,no,-
ES,30,Compress,1,2,60,no,-
ES,30,Compress,1,3,60,no,-
ES,30,Compress,1,4,60,yes,seq-p
ES,30,Compress,2,0,60,yes,seq-p
ES,30,Compress,2,1,60,no,-
ES,30,Compress,2,2,60,no,-
ES,30,Compress,2,3,60,yes,seq-p
ES,30,Compress,2,4,60,no,-
ES,30,Compress,3,0,60,yes,seq-p
ES,30,Compress,3,1,60,yes,seq-p
ES,30,Compress,3,2,60,yes,seq-p
ES,30,Compress,3,3,60,no,-
ES,30,Compress,3,4,60,yes,seq-p
ES,30,Compress,4,0,60,yes,seq-p
ES,30,Compress,4,1,60,yes,seq-p
ES,30,Compress,4,2,60,yes,seq-c
ES,30,Compress,4,3,60,yes,both
ES,30,Compress,4,4,60,yes,seq-p
ES,30,Compress,5,0,60,no,-
ES,30,Compress,5,1,60,no,-
ES,30,Compress,5,2,60,no,-
ES,30,Compress,5,3,60,no,-
ES,30,Compress,5,4,60,no,-
ES,30,Compress,6,0,60,yes,seq-p
ES,30,Compress,6,1,60,yes,seq-p
ES,30,Compress,6,2,60,yes,seq-p
ES,30,Compress,6,3,60,yes,seq-p
ES,30,Compress,6,4,60,yes,seq-p
ES,30,Compress,7,0,60,no,-
ES,30,Compress,7,1,60,no,-
ES,30,Compress,7,2,60,no,-
ES,30,Compress,7,3,60,no,-
ES,30,Compress,7,4,60,no,-
ES,30,Compress,8,0,60,yes,both
ES,30,Compress,8,1,60,yes,both
ES,30,Compress,8,2,60,yes,both
ES,30,Compress,8,3,60,yes,both
ES,30,Compress,8,4,60,yes,both
ES,30,Compress,9,0,60,yes,both
ES,30,Compress,9,1,60,yes,seq-p
ES,30,Compress,9,2,60,yes,both
ES,30,Compress,9,3,60,yes,both
ES,30,Compress,9,4,60,yes,seq-p
ES,30,Compress,10,0,60,no,-
ES,30,Compress,10,1,60,no,-
ES,30,Compress,10,2,60,no,-
ES,30,Compress,10,3,60,no,-
ES,30,Compress,10,4,60,no,-
ES,30,Compress,11,0,60,yes,both
ES,30,Compress,11,1,60,yes,both
ES,30,Compress,11,2,60,yes,both
ES,30,Compress,11,3,60,yes,seq-p
ES,30,Compress,11,4,60,yes,both
ES,30,Compress,12,0,60,no,-
ES,30,Compress,12,1,60,no,-
ES,30,Compress,12,2,60,no,-
ES,30,Compress,12,3,60,no,-
ES,30,Compress,12,4,60,no,-
ES,30,Compress,13,0,60,no,-
ES,30,Compress,13,1,60,no,-
ES,30,Compress,13,2,60,no,-
ES,30,Compress,13,3,60,no,-
ES,30,Compress,13,4,60,no,-
ES,30,Compress,14,0,60,yes,both
ES,30,Compress,14,1,60,yes,both
ES,30,Compress,14,2,60,yes,seq-p
ES,30,Compress,14,3,60,yes,both
ES,30,Compress,14,4,60,yes,both
ES,30,Compress,15,0,60,yes,seq-p
ES,30,Compress,15,1,60,yes,seq-p
ES,30,Compress,15,2,60,yes,seq-p
ES,30,Compress,15,3,60,no,-
ES,30,Compress,15,4,60,yes,seq-p
ES,30,Compress,16,0,60,no,-
ES,30,Compress,16,1,60,no,-
ES,30,Compress,16,2,60,no,-
ES,30,Compress,16,3,60,no,-
ES,30,Compress,16,4,60,no,-
ES,30,Compress,17,0,60,yes,seq-c
ES,30,Compress,17,1,60,yes,seq-c
ES,30,Compress,17,2,60,yes,seq-c
ES,30,Compress,17,3,60,no,-
ES,30,Compress,17,4,60,yes,seq-c
ES,30,Compress,18,0,60,yes,both
ES,30,Compress,18,1,60,yes,seq-p
ES,30,Compress,18,2,60,yes,seq-p
ES,30,Compress,18,3,60,yes,both
ES,30,Compress,18,4,60,yes,seq-p
ES,30,Compress,19,0,60,yes,both
ES,30,Compress,19,1,60,yes,seq-p
ES,30,Compress,19,2,60,yes,seq-p
ES,30,Compress,19,3,60,yes,seq-p
ES,30,Compress,19,4,60,no,-
ES,30,Compress,20,0,60,no,-
ES,30,Compress,20,1,60,no,-
ES,30,Compress,20,2,60,no,-
ES,30,Compress,20,3,60,no,-
ES,30,Compress,20,4,60,no,-
ES,30,Compress,21,0,60,no,-
ES,30,Compress,21,1,60,no,-
ES,30,Compress,21,2,60,no,-
ES,30,Compress,21,3,60,no,-
ES,30,Compress,21,4,60,no,-
ES,30,Compress,22,0,60,no,-
ES,30,Compress,22,1,60,no,-
ES,30,Compress,22,2,60,no,-
ES,30,Compress,22,3,60,no,-
ES,30,Compress,22,4,60,no,-
ES,30,Compress,23,0,60,no,-
ES,30,Compress,23,1,60,no,-
ES,30,Compress,23,2,60,yes,seq-p
ES,30,Compress,23,3,60,yes,seq-p
ES,30,Compress,23,4,60,yes,seq-p
ES,30,Compress,24,0,60,no,-
ES,30,Compress,24,1,60,no,-
ES,30,Compress,24,2,60,no,-
ES,30,Compress,24,3,60,no,-
ES,30,Compress,24,4,60,no,-
ES,30,Compress,25,0,60,no,-
ES,30,Compress,25,1,60,no,-
ES,30,Compress,25,2,60,no,-
ES,30,Compress,25,3,60,no,-
ES,30,Compress,25,4,60,no,-
